country_name,vaccine_name,avg_coverage,total_incidence,coverage_to_incidence_ratio
Ghana,Typhoid,,538560.0,
Ghana,Typhoid conjugate vaccine,,538560.0,
Greece,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,114250.8,
Greece,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,114250.8,
Greece,"Fractional inactivated polio-containing vaccine, 1st dose",,114250.8,
Greece,"Fractional inactivated polio-containing vaccine, 2nd dose",,114250.8,
Greece,"HPV Female, final dose",,114250.8,
Greece,"HPV Male, final dose",,114250.8,
Greece,"HPV Vaccination coverage by age 15, first dose, females",,133292.6,
Greece,"HPV Vaccination coverage by age 15, first dose, males",,133292.6,
Greece,"HPV Vaccination coverage by age 15, last dose, females",,133292.6,
Greece,"HPV Vaccination coverage by age 15, last dose, males",,133292.6,
Greece,"HPV Vaccination program coverage, first dose, females",,133292.6,
Greece,"HPV Vaccination program coverage, first dose, males",,133292.6,
Greece,"HPV Vaccination program coverage, last dose, females",,133292.6,
Greece,"HPV Vaccination program coverage, last dose, males",,133292.6,
Greece,"HepB, birth dose (given within 24 hours of birth)",,647421.2,
Greece,"HepB, birth dose total (including those given within and after 24 hours of birth)",,152334.4,
Greece,Influenza all persons above >6 months (universal recommendation),,57125.4,
Greece,Influenza chronic adult,,57125.4,
Greece,Influenza chronic children and adults,,47604.5,
Greece,Influenza chronic pediatric,,57125.4,
Greece,Influenza health care workers,,57125.4,
Greece,Influenza other,,28562.7,
Greece,Influenza pregnant women,,57125.4,
Greece,Influenza residents living in long term care facilities,,57125.4,
Greece,Influenza travellers (incl. Hajj pilgrimage),,47604.5,
Greece,Japanese encephalitis,,333231.5,
Greece,Meningococcal A conjugate vaccine,,114250.8,
Greece,Meningococcal ACYW conjugate vaccine,,19041.8,
Greece,"Meningococcal ACYW conjugate vaccine, last dose",,19041.8,
Greece,Meningococcal B vaccine,,19041.8,
Greece,"Meningococcal B vaccine, last dose",,19041.8,
Greece,"Pertussis-containing vaccine, pregnant women",,57125.4,
Greece,Protection at birth (PAB) against neonatal tetanus,,171376.2,
Greece,"Tetanus-containing vaccine, 5th dose (2nd booster)",,114250.8,
Greece,"Tetanus-containing vaccine, 6th dose (3rd booster)",,114250.8,
Greece,Typhoid,,57125.4,
Greece,Typhoid conjugate vaccine,,57125.4,
Greece,"Vitamin A, 1st dose",,609337.6,
Greece,Yellow fever vaccine,,609337.6,
Grenada,BCG (Baccille Calmette Guérin) vaccine,,2003346.4,
Grenada,"Fractional inactivated polio-containing vaccine, 1st dose",,273183.6,
Grenada,"Fractional inactivated polio-containing vaccine, 2nd dose",,273183.6,
Grenada,"HPV Male, final dose",,273183.6,
Grenada,"HPV Vaccination coverage by age 15, first dose, females",,318714.2,
Grenada,"HPV Vaccination coverage by age 15, first dose, males",,318714.2,
Grenada,"HPV Vaccination coverage by age 15, last dose, females",,318714.2,
Grenada,"HPV Vaccination coverage by age 15, last dose, males",,318714.2,
Grenada,"HPV Vaccination program coverage, first dose, males",,318714.2,
Grenada,"HPV Vaccination program coverage, last dose, males",,318714.2,
Grenada,Influenza all persons above >6 months (universal recommendation),,136591.8,
Grenada,Influenza chronic adult,,136591.8,
Grenada,Influenza chronic children and adults,,113826.5,
Grenada,Influenza chronic pediatric,,136591.8,
Grenada,Influenza health care workers,,136591.8,
Grenada,Influenza older persons,,136591.8,
Grenada,Influenza other,,136591.8,
Grenada,Influenza pregnant women,,136591.8,
Grenada,Influenza residents living in long term care facilities,,136591.8,
Grenada,Influenza travellers (incl. Hajj pilgrimage),,113826.5,
Grenada,Meningococcal A conjugate vaccine,,273183.6,
Grenada,Meningococcal ACYW conjugate vaccine,,45530.6,
Grenada,"Meningococcal ACYW conjugate vaccine, last dose",,45530.6,
Grenada,Meningococcal B vaccine,,45530.6,
Grenada,"Meningococcal B vaccine, last dose",,45530.6,
Grenada,"Pertussis-containing vaccine, pregnant women",,136591.8,
Grenada,Protection at birth (PAB) against neonatal tetanus,,432540.7,
Grenada,Typhoid,,136591.8,
Grenada,Typhoid conjugate vaccine,,136591.8,
Guam,"Fractional inactivated polio-containing vaccine, 1st dose",,96438.40000000001,
Guam,"Fractional inactivated polio-containing vaccine, 2nd dose",,96438.40000000001,
Guam,"Inactivated polio-containing vaccine, 1st dose",,180822.0,
Guam,Influenza all persons above >6 months (universal recommendation),,48219.200000000004,
Guam,Influenza child age group 1,,48219.200000000004,
Guam,Influenza child age group 2,,48219.200000000004,
Guam,Influenza chronic adult,,48219.200000000004,
Guam,Influenza chronic children and adults,,36164.4,
Guam,Influenza chronic pediatric,,48219.200000000004,
Guam,Influenza health care workers,,48219.200000000004,
Guam,Influenza older persons,,48219.200000000004,
Guam,Influenza other,,24109.600000000002,
Guam,Influenza pregnant women,,48219.200000000004,
Guam,Influenza residents living in long term care facilities,,48219.200000000004,
Guam,Influenza travellers (incl. Hajj pilgrimage),,36164.4,
Guam,"Japanese encephalitis vaccine, 1st dose",,120548.0,
Guam,"Japanese encephalitis vaccine, last dose",,84383.6,
Guam,"Meningococcal ACYW conjugate vaccine, last dose",,24109.600000000002,
Guam,"Meningococcal B vaccine, last dose",,24109.600000000002,
Guam,"Pertussis-containing vaccine, pregnant women",,48219.200000000004,
Guam,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",,578630.4,
Guam,Typhoid,,48219.200000000004,
Guam,Typhoid conjugate vaccine,,48219.200000000004,
Guatemala,"Fractional inactivated polio-containing vaccine, 1st dose",,79377.6,
Guatemala,"Fractional inactivated polio-containing vaccine, 2nd dose",,79377.6,
Guatemala,"HPV Male, final dose",,79377.6,
Guatemala,"HPV Vaccination coverage by age 15, first dose, males",,92607.2,
Guatemala,"HPV Vaccination coverage by age 15, last dose, males",,92607.2,
Guatemala,"HPV Vaccination program coverage, first dose, males",,92607.2,
Guatemala,"HPV Vaccination program coverage, last dose, males",,92607.2,
Guatemala,Influenza all persons above >6 months (universal recommendation),,39688.8,
Guatemala,Influenza travellers (incl. Hajj pilgrimage),,33074.0,
Guatemala,Japanese encephalitis,,165370.0,
Guatemala,Meningococcal A conjugate vaccine,,79377.6,
Guatemala,Meningococcal ACYW conjugate vaccine,,13229.6,
Guatemala,"Meningococcal ACYW conjugate vaccine, last dose",,13229.6,
Guatemala,Meningococcal B vaccine,,13229.6,
Guatemala,"Meningococcal B vaccine, last dose",,13229.6,
Guatemala,Typhoid,,39688.8,
Guatemala,Typhoid conjugate vaccine,,39688.8,
Guatemala,Yellow fever vaccine,,443191.6,
Guinea,"Diphtheria-containing vaccine, 4th dose (1st booster)",,382828.8,
Guinea,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,382828.8,
Guinea,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,382828.8,
Guinea,"Fractional inactivated polio-containing vaccine, 1st dose",,382828.8,
Guinea,"Fractional inactivated polio-containing vaccine, 2nd dose",,382828.8,
Guinea,"HPV Female, final dose",,382828.8,
Guinea,"HPV Male, final dose",,382828.8,
Guinea,"HPV Vaccination coverage by age 15, first dose, females",,446633.6,
Guinea,"HPV Vaccination coverage by age 15, first dose, males",,446633.6,
Guinea,"HPV Vaccination coverage by age 15, last dose, females",,446633.6,
Guinea,"HPV Vaccination coverage by age 15, last dose, males",,446633.6,
Guinea,"HPV Vaccination program coverage, first dose, females",,446633.6,
Guinea,"HPV Vaccination program coverage, first dose, males",,446633.6,
Guinea,"HPV Vaccination program coverage, last dose, females",,446633.6,
Guinea,"HPV Vaccination program coverage, last dose, males",,446633.6,
Guinea,"HepB, birth dose total (including those given within and after 24 hours of birth)",,510438.4,
Guinea,"Inactivated polio-containing vaccine, 2nd dose",,287121.6,
Guinea,Influenza all persons above >6 months (universal recommendation),,191414.4,
Guinea,Influenza child age group 1,,191414.4,
Guinea,Influenza child age group 2,,191414.4,
Guinea,Influenza chronic adult,,191414.4,
Guinea,Influenza chronic children and adults,,159512.0,
Guinea,Influenza chronic pediatric,,191414.4,
Guinea,Influenza health care workers,,191414.4,
Guinea,Influenza older persons,,191414.4,
Guinea,Influenza other,,95707.2,
Guinea,Influenza pregnant women,,191414.4,
Guinea,Influenza residents living in long term care facilities,,191414.4,
Guinea,Influenza travellers (incl. Hajj pilgrimage),,159512.0,
Guinea,Japanese encephalitis,,1148486.4,
Guinea,"Malaria vaccine, 1st dose",,63804.8,
Guinea,"Malaria vaccine, 3rd dose",,63804.8,
Guinea,"Malaria vaccine, 4th dose",,63804.8,
Guinea,Meningococcal B vaccine,,63804.8,
Guinea,"Meningococcal B vaccine, last dose",,63804.8,
Guinea,"Pertussis-containing vaccine, 4th dose (1st booster)",,382828.8,
Guinea,"Pertussis-containing vaccine, pregnant women",,191414.4,
Guinea,"Rubella-containing vaccine, 1st dose",,2679801.6,
Guinea,"Tetanus-containing vaccine, 6th dose (3rd booster)",,382828.8,
Guinea,Typhoid,,191414.4,
Guinea,Typhoid conjugate vaccine,,191414.4,
Guinea-Bissau,"Diphtheria-containing vaccine, 4th dose (1st booster)",,551846.4,
Guinea-Bissau,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,551846.4,
Guinea-Bissau,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,551846.4,
Guinea-Bissau,"Fractional inactivated polio-containing vaccine, 2nd dose",,551846.4,
Guinea-Bissau,"HPV Female, final dose",,551846.4,
Guinea-Bissau,"HPV Male, final dose",,551846.4,
Guinea-Bissau,"HPV Vaccination coverage by age 15, first dose, females",,643820.8,
Guinea-Bissau,"HPV Vaccination coverage by age 15, first dose, males",,643820.8,
Guinea-Bissau,"HPV Vaccination coverage by age 15, last dose, females",,643820.8,
Guinea-Bissau,"HPV Vaccination coverage by age 15, last dose, males",,643820.8,
Guinea-Bissau,"HPV Vaccination program coverage, first dose, females",,643820.8,
Guinea-Bissau,"HPV Vaccination program coverage, first dose, males",,643820.8,
Guinea-Bissau,"HPV Vaccination program coverage, last dose, females",,643820.8,
Guinea-Bissau,"HPV Vaccination program coverage, last dose, males",,643820.8,
Guinea-Bissau,"Malaria vaccine, 1st dose",,91974.4,
Guinea-Bissau,"Malaria vaccine, 3rd dose",,91974.4,
Guinea-Bissau,"Malaria vaccine, 4th dose",,91974.4,
Guinea-Bissau,Meningococcal B vaccine,,91974.4,
Guinea-Bissau,"Meningococcal B vaccine, last dose",,91974.4,
Guinea-Bissau,"Pertussis-containing vaccine, 4th dose (1st booster)",,551846.4,
Guinea-Bissau,"Tetanus-containing vaccine, 6th dose (3rd booster)",,551846.4,
Guinea-Bissau,Typhoid,,275923.2,
Guinea-Bissau,Typhoid conjugate vaccine,,275923.2,
Guyana,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,96921.6,
Guyana,"Fractional inactivated polio-containing vaccine, 1st dose",,96921.6,
Guyana,"Fractional inactivated polio-containing vaccine, 2nd dose",,96921.6,
Guyana,Influenza all persons above >6 months (universal recommendation),,48460.8,
Guyana,Influenza child age group 1,,48460.8,
Guyana,Influenza child age group 2,,48460.8,
Guyana,Influenza chronic adult,,48460.8,
Guyana,Influenza chronic children and adults,,40384.0,
Guyana,Influenza chronic pediatric,,48460.8,
Guyana,Influenza health care workers,,48460.8,
Guyana,Influenza older persons,,48460.8,
Guyana,Influenza other,,48460.8,
Guyana,Influenza pregnant women,,48460.8,
Guyana,Influenza residents living in long term care facilities,,48460.8,
Guyana,Influenza travellers (incl. Hajj pilgrimage),,40384.0,
Guyana,Japanese encephalitis,,201920.0,
Guyana,Meningococcal A conjugate vaccine,,96921.6,
Guyana,Meningococcal ACYW conjugate vaccine,,16153.6,
Guyana,"Meningococcal ACYW conjugate vaccine, last dose",,16153.6,
Guyana,Meningococcal B vaccine,,16153.6,
Guyana,"Meningococcal B vaccine, last dose",,16153.6,
Guyana,"Pertussis-containing vaccine, pregnant women",,48460.8,
Guyana,"Tetanus-containing vaccine, 6th dose (3rd booster)",,96921.6,
Guyana,Typhoid,,48460.8,
Guyana,Typhoid conjugate vaccine,,48460.8,
Guyana,"Vitamin A, 1st dose",,524992.0,
Haiti,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,62067.6,
Haiti,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,62067.6,
Haiti,"Fractional inactivated polio-containing vaccine, 1st dose",,62067.6,
Haiti,"Fractional inactivated polio-containing vaccine, 2nd dose",,62067.6,
Haiti,"HPV Female, final dose",,62067.6,
Haiti,"HPV Male, final dose",,62067.6,
Haiti,"HPV Vaccination coverage by age 15, first dose, females",,72412.2,
Haiti,"HPV Vaccination coverage by age 15, first dose, males",,72412.2,
Haiti,"HPV Vaccination coverage by age 15, last dose, females",,72412.2,
Haiti,"HPV Vaccination coverage by age 15, last dose, males",,72412.2,
Haiti,"HPV Vaccination program coverage, first dose, females",,72412.2,
Haiti,"HPV Vaccination program coverage, first dose, males",,72412.2,
Haiti,"HPV Vaccination program coverage, last dose, females",,72412.2,
Haiti,"HPV Vaccination program coverage, last dose, males",,72412.2,
Haiti,"HepB, birth dose (given within 24 hours of birth)",,372405.60000000003,
Haiti,"HepB, birth dose total (including those given within and after 24 hours of birth)",,82756.8,
Haiti,"Inactivated polio-containing vaccine, 2nd dose",,51723.0,
Haiti,Influenza all persons above >6 months (universal recommendation),,31033.8,
Haiti,Influenza child age group 1,,31033.8,
Haiti,Influenza child age group 2,,31033.8,
Haiti,Influenza chronic adult,,31033.8,
Haiti,Influenza chronic children and adults,,25861.5,
Haiti,Influenza chronic pediatric,,31033.8,
Haiti,Influenza health care workers,,31033.8,
Haiti,Influenza older persons,,31033.8,
Haiti,Influenza other,,31033.8,
Haiti,Influenza pregnant women,,31033.8,
Haiti,Influenza residents living in long term care facilities,,31033.8,
Haiti,Influenza travellers (incl. Hajj pilgrimage),,25861.5,
Haiti,Japanese encephalitis,,129307.5,
Haiti,Meningococcal A conjugate vaccine,,62067.6,
Haiti,Meningococcal ACYW conjugate vaccine,,10344.6,
Haiti,"Meningococcal ACYW conjugate vaccine, last dose",,10344.6,
Haiti,Meningococcal B vaccine,,10344.6,
Haiti,"Meningococcal B vaccine, last dose",,10344.6,
Haiti,"Pertussis-containing vaccine, pregnant women",,31033.8,
Haiti,"Tetanus-containing vaccine, 5th dose (2nd booster)",,62067.6,
Haiti,"Tetanus-containing vaccine, 6th dose (3rd booster)",,62067.6,
Haiti,Typhoid,,31033.8,
Haiti,Typhoid conjugate vaccine,,31033.8,
Haiti,Yellow fever vaccine,,341371.8,
High income,BCG (Baccille Calmette Guérin) vaccine,85.04545454545455,,
High income,"DTP-containing vaccine, 1st dose",94.13636363636364,,
High income,"DTP-containing vaccine, 3rd dose",89.88636363636364,,
High income,"HPV Vaccination coverage by age 15, first dose, females",44.0,,
High income,"HPV Vaccination coverage by age 15, first dose, males",20.214285714285715,,
High income,"HPV Vaccination coverage by age 15, last dose, females",36.357142857142854,,
High income,"HPV Vaccination coverage by age 15, last dose, males",15.142857142857142,,
High income,"HPV Vaccination program coverage, first dose, females",43.714285714285715,,
High income,"HPV Vaccination program coverage, first dose, males",21.0,,
High income,"HPV Vaccination program coverage, last dose, females",33.5,,
High income,"HPV Vaccination program coverage, last dose, males",13.928571428571429,,
High income,"HepB, 3rd dose",54.56410256410256,,
High income,"HepB, birth dose (given within 24 hours of birth)",28.666666666666668,,
High income,"Hib, 3rd dose",61.794117647058826,,
High income,"Inactivated polio-containing vaccine, 1st dose",96.22222222222223,,
High income,"Inactivated polio-containing vaccine, 2nd dose",94.66666666666667,,
High income,Measles-containing vaccine 2nd dose by 2 years of age,16.0,,
High income,"Measles-containing vaccine, 1st dose",86.45454545454545,,
High income,"Measles-containing vaccine, 2nd dose",79.875,,
High income,"Pneumococcal conjugate vaccine, final dose",72.375,,
High income,"Polio, 3rd dose",90.38636363636364,,
High income,Protection at birth (PAB) against neonatal tetanus,74.1590909090909,,
High income,"Rotavirus, last dose",30.5,,
High income,"Rubella-containing vaccine, 1st dose",78.63636363636364,,
High income,Yellow fever vaccine,29.703703703703702,,
High income: non oecd,BCG (Baccille Calmette Guérin) vaccine,88.1590909090909,,
High income: non oecd,"DTP-containing vaccine, 1st dose",91.61363636363636,,
High income: non oecd,"DTP-containing vaccine, 3rd dose",87.3409090909091,,
High income: non oecd,"HPV Vaccination coverage by age 15, first dose, females",3.357142857142857,,
High income: non oecd,"HPV Vaccination coverage by age 15, first dose, males",0.7142857142857143,,
High income: non oecd,"HPV Vaccination coverage by age 15, last dose, females",2.5,,
High income: non oecd,"HPV Vaccination coverage by age 15, last dose, males",0.35714285714285715,,
High income: non oecd,"HPV Vaccination program coverage, first dose, females",6.0,,
High income: non oecd,"HPV Vaccination program coverage, first dose, males",1.8571428571428572,,
High income: non oecd,"HPV Vaccination program coverage, last dose, females",4.857142857142857,,
High income: non oecd,"HPV Vaccination program coverage, last dose, males",1.2142857142857142,,
High income: non oecd,"HepB, 3rd dose",64.33333333333333,,
High income: non oecd,"HepB, birth dose (given within 24 hours of birth)",34.875,,
High income: non oecd,"Hib, 3rd dose",27.823529411764707,,
High income: non oecd,"Inactivated polio-containing vaccine, 1st dose",96.88888888888889,,
High income: non oecd,"Inactivated polio-containing vaccine, 2nd dose",94.33333333333333,,
High income: non oecd,Measles-containing vaccine 2nd dose by 2 years of age,33.391304347826086,,
High income: non oecd,"Measles-containing vaccine, 1st dose",87.1590909090909,,
High income: non oecd,"Measles-containing vaccine, 2nd dose",92.45833333333333,,
High income: non oecd,"Pneumococcal conjugate vaccine, final dose",53.6875,,
High income: non oecd,"Polio, 3rd dose",87.1590909090909,,
High income: non oecd,Protection at birth (PAB) against neonatal tetanus,74.1590909090909,,
High income: non oecd,"Rotavirus, last dose",17.0,,
High income: non oecd,"Rubella-containing vaccine, 1st dose",61.31818181818182,,
High income: non oecd,Yellow fever vaccine,29.703703703703702,,
High income: oecd,BCG (Baccille Calmette Guérin) vaccine,82.0,,
High income: oecd,"DTP-containing vaccine, 1st dose",94.47727272727273,,
High income: oecd,"DTP-containing vaccine, 3rd dose",90.04545454545455,,
High income: oecd,"HPV Vaccination coverage by age 15, first dose, females",52.42857142857143,,
High income: oecd,"HPV Vaccination coverage by age 15, first dose, males",24.285714285714285,,
High income: oecd,"HPV Vaccination coverage by age 15, last dose, females",43.57142857142857,,
High income: oecd,"HPV Vaccination coverage by age 15, last dose, males",18.357142857142858,,
High income: oecd,"HPV Vaccination program coverage, first dose, females",51.42857142857143,,
High income: oecd,"HPV Vaccination program coverage, first dose, males",24.857142857142858,,
High income: oecd,"HPV Vaccination program coverage, last dose, females",39.642857142857146,,
High income: oecd,"HPV Vaccination program coverage, last dose, males",16.428571428571427,,
High income: oecd,"HepB, 3rd dose",52.17948717948718,,
High income: oecd,"HepB, birth dose (given within 24 hours of birth)",27.166666666666668,,
High income: oecd,"Hib, 3rd dose",70.08823529411765,,
High income: oecd,"Inactivated polio-containing vaccine, 1st dose",92.0,,
High income: oecd,"Inactivated polio-containing vaccine, 2nd dose",99.0,,
High income: oecd,Measles-containing vaccine 2nd dose by 2 years of age,13.652173913043478,,
High income: oecd,"Measles-containing vaccine, 1st dose",85.95454545454545,,
High income: oecd,"Measles-containing vaccine, 2nd dose",77.20833333333333,,
High income: oecd,"Pneumococcal conjugate vaccine, final dose",77.5,,
High income: oecd,"Polio, 3rd dose",90.79545454545455,,
High income: oecd,"Rotavirus, last dose",34.05555555555556,,
High income: oecd,"Rubella-containing vaccine, 1st dose",80.86363636363636,,
Honduras,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,199228.8,
Honduras,"Fractional inactivated polio-containing vaccine, 1st dose",,199228.8,
Honduras,"Fractional inactivated polio-containing vaccine, 2nd dose",,199228.8,
Honduras,"HPV Male, final dose",,199228.8,
Honduras,"HPV Vaccination coverage by age 15, first dose, males",,232433.6,
Honduras,"HPV Vaccination coverage by age 15, last dose, males",,232433.6,
Honduras,"HPV Vaccination program coverage, first dose, males",,232433.6,
Honduras,"HPV Vaccination program coverage, last dose, males",,232433.6,
Honduras,Influenza travellers (incl. Hajj pilgrimage),,83012.0,
Honduras,Japanese encephalitis,,415060.0,
Honduras,Meningococcal A conjugate vaccine,,199228.8,
Honduras,Meningococcal ACYW conjugate vaccine,,33204.8,
Honduras,"Meningococcal ACYW conjugate vaccine, last dose",,33204.8,
Honduras,Meningococcal B vaccine,,33204.8,
Honduras,"Meningococcal B vaccine, last dose",,33204.8,
Honduras,"Tetanus-containing vaccine, 6th dose (3rd booster)",,199228.8,
Honduras,Typhoid,,99614.4,
Honduras,Typhoid conjugate vaccine,,99614.4,
Hungary,"Fractional inactivated polio-containing vaccine, 1st dose",,21296.4,
Hungary,"Fractional inactivated polio-containing vaccine, 2nd dose",,21296.4,
Hungary,"HepB, birth dose total (including those given within and after 24 hours of birth)",,28395.2,
Hungary,Influenza all persons above >6 months (universal recommendation),,10648.2,
Hungary,Influenza child age group 1,,10648.2,
Hungary,Influenza child age group 2,,10648.2,
Hungary,Influenza chronic adult,,10648.2,
Hungary,Influenza chronic children and adults,,8873.5,
Hungary,Influenza chronic pediatric,,10648.2,
Hungary,Influenza other,,5324.1,
Hungary,Influenza residents living in long term care facilities,,10648.2,
Hungary,Influenza travellers (incl. Hajj pilgrimage),,8873.5,
Hungary,Japanese encephalitis,,63889.2,
Hungary,Meningococcal A conjugate vaccine,,21296.4,
Hungary,Meningococcal ACYW conjugate vaccine,,3549.4,
Hungary,"Meningococcal ACYW conjugate vaccine, last dose",,3549.4,
Hungary,Meningococcal B vaccine,,3549.4,
Hungary,"Meningococcal B vaccine, last dose",,3549.4,
Hungary,"Pertussis-containing vaccine, pregnant women",,10648.2,
Hungary,Protection at birth (PAB) against neonatal tetanus,,33719.3,
Hungary,"Rotavirus, 1st dose",,56790.4,
Hungary,"Rotavirus, last dose",,88735.0,
Hungary,Typhoid,,10648.2,
Hungary,Typhoid conjugate vaccine,,10648.2,
Hungary,"Vitamin A, 1st dose",,117130.2,
Hungary,Yellow fever vaccine,,118904.9,
Iceland,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,134577.6,
Iceland,"HPV Vaccination coverage by age 15, first dose, males",,157007.19999999998,
Iceland,"HPV Vaccination coverage by age 15, last dose, males",,157007.19999999998,
Iceland,"HPV Vaccination program coverage, last dose, males",,157007.19999999998,
Iceland,Influenza all persons above >6 months (universal recommendation),,67288.8,
Iceland,Influenza child age group 2,,67288.8,
Iceland,Influenza chronic adult,,67288.8,
Iceland,Influenza chronic children and adults,,56074.0,
Iceland,Influenza chronic pediatric,,67288.8,
Iceland,Influenza health care workers,,67288.8,
Iceland,Influenza other,,33644.4,
Iceland,Influenza pregnant women,,67288.8,
Iceland,Influenza residents living in long term care facilities,,67288.8,
Iceland,Influenza travellers (incl. Hajj pilgrimage),,56074.0,
Iceland,Meningococcal ACYW conjugate vaccine,,22429.6,
Iceland,"Meningococcal ACYW conjugate vaccine, last dose",,22429.6,
Iceland,Meningococcal B vaccine,,22429.6,
Iceland,"Meningococcal B vaccine, last dose",,22429.6,
Iceland,"Pertussis-containing vaccine, pregnant women",,67288.8,
Iceland,"Tetanus-containing vaccine, 6th dose (3rd booster)",,134577.6,
Iceland,Typhoid,,67288.8,
Iceland,Typhoid conjugate vaccine,,67288.8,
India,"HPV Female, final dose",,109598.4,
India,"HPV Male, final dose",,109598.4,
India,"HPV Vaccination coverage by age 15, first dose, females",,127864.8,
India,"HPV Vaccination coverage by age 15, first dose, males",,127864.8,
India,"HPV Vaccination coverage by age 15, last dose, females",,127864.8,
India,"HPV Vaccination coverage by age 15, last dose, males",,127864.8,
India,"HPV Vaccination program coverage, first dose, females",,127864.8,
India,"HPV Vaccination program coverage, first dose, males",,127864.8,
India,"HPV Vaccination program coverage, last dose, females",,127864.8,
India,"HPV Vaccination program coverage, last dose, males",,127864.8,
India,"HepB, birth dose total (including those given within and after 24 hours of birth)",,146131.2,
India,"Inactivated polio-containing vaccine, 2nd dose",,82198.8,
India,Influenza all persons above >6 months (universal recommendation),,54799.2,
India,Influenza child age group 1,,54799.2,
India,Influenza child age group 2,,54799.2,
India,Influenza chronic adult,,54799.2,
India,Influenza chronic children and adults,,45666.0,
India,Influenza chronic pediatric,,54799.2,
India,Influenza health care workers,,54799.2,
India,Influenza older persons,,54799.2,
India,Influenza other,,27399.6,
India,Influenza pregnant women,,54799.2,
India,Influenza residents living in long term care facilities,,54799.2,
India,Influenza travellers (incl. Hajj pilgrimage),,45666.0,
India,"Malaria vaccine, 1st dose",,18266.4,
India,"Malaria vaccine, 3rd dose",,18266.4,
India,"Malaria vaccine, 4th dose",,18266.4,
India,Meningococcal A conjugate vaccine,,109598.4,
India,Meningococcal ACYW conjugate vaccine,,18266.4,
India,"Meningococcal ACYW conjugate vaccine, last dose",,18266.4,
India,Meningococcal B vaccine,,18266.4,
India,"Meningococcal B vaccine, last dose",,18266.4,
India,"Pertussis-containing vaccine, pregnant women",,54799.2,
India,Typhoid,,54799.2,
India,Typhoid conjugate vaccine,,54799.2,
India,Yellow fever vaccine,,593658.0,
Indonesia,"Fractional inactivated polio-containing vaccine, 1st dose",,103002.0,
Indonesia,"Fractional inactivated polio-containing vaccine, 2nd dose",,103002.0,
Indonesia,"HPV Male, final dose",,103002.0,
Indonesia,"HPV Vaccination coverage by age 15, first dose, males",,120169.0,
Indonesia,"HPV Vaccination coverage by age 15, last dose, males",,120169.0,
Indonesia,"HPV Vaccination program coverage, first dose, males",,120169.0,
Indonesia,"HPV Vaccination program coverage, last dose, males",,120169.0,
Indonesia,Influenza all persons above >6 months (universal recommendation),,51501.0,
Indonesia,Influenza child age group 1,,51501.0,
Indonesia,Influenza child age group 2,,51501.0,
Indonesia,Influenza chronic adult,,51501.0,
Indonesia,Influenza chronic children and adults,,42917.5,
Indonesia,Influenza chronic pediatric,,51501.0,
Indonesia,Influenza health care workers,,51501.0,
Indonesia,Influenza older persons,,51501.0,
Indonesia,Influenza other,,25750.5,
Indonesia,Influenza pregnant women,,51501.0,
Indonesia,Influenza residents living in long term care facilities,,51501.0,
Indonesia,Influenza travellers (incl. Hajj pilgrimage),,42917.5,
Indonesia,"Malaria vaccine, 1st dose",,17167.0,
Indonesia,"Malaria vaccine, 3rd dose",,17167.0,
Indonesia,"Malaria vaccine, 4th dose",,17167.0,
Indonesia,Meningococcal A conjugate vaccine,,103002.0,
Indonesia,Meningococcal ACYW conjugate vaccine,,17167.0,
Indonesia,"Meningococcal ACYW conjugate vaccine, last dose",,17167.0,
Indonesia,Meningococcal B vaccine,,17167.0,
Indonesia,"Meningococcal B vaccine, last dose",,17167.0,
Indonesia,"Pertussis-containing vaccine, pregnant women",,51501.0,
Indonesia,Typhoid,,51501.0,
Indonesia,Typhoid conjugate vaccine,,51501.0,
Indonesia,Yellow fever vaccine,,583678.0,
Iran (Islamic Republic of),"Fractional inactivated polio-containing vaccine, 1st dose",,124310.40000000001,
Iran (Islamic Republic of),"Fractional inactivated polio-containing vaccine, 2nd dose",,124310.40000000001,
Iran (Islamic Republic of),"HPV Female, final dose",,124310.40000000001,
Iran (Islamic Republic of),"HPV Male, final dose",,124310.40000000001,
Iran (Islamic Republic of),"HPV Vaccination coverage by age 15, first dose, females",,145028.8,
Iran (Islamic Republic of),"HPV Vaccination coverage by age 15, first dose, males",,145028.8,
Iran (Islamic Republic of),"HPV Vaccination coverage by age 15, last dose, females",,145028.8,
Iran (Islamic Republic of),"HPV Vaccination coverage by age 15, last dose, males",,145028.8,
Iran (Islamic Republic of),"HPV Vaccination program coverage, first dose, females",,145028.8,
Iran (Islamic Republic of),"HPV Vaccination program coverage, first dose, males",,145028.8,
Iran (Islamic Republic of),"HPV Vaccination program coverage, last dose, females",,145028.8,
Iran (Islamic Republic of),"HPV Vaccination program coverage, last dose, males",,145028.8,
