country_name,vaccine_name,avg_coverage,total_cases
Maldives,"HPV Vaccination coverage by age 15, last dose, males",,302624.0
Maldives,"HPV Vaccination program coverage, first dose, males",,302624.0
Maldives,"HPV Vaccination program coverage, last dose, males",,302624.0
Maldives,"Inactivated polio-containing vaccine, 2nd dose",,194544.0
Maldives,Influenza all persons above >6 months (universal recommendation),,129696.0
Maldives,Influenza child age group 1,,129696.0
Maldives,Influenza child age group 2,,129696.0
Maldives,Influenza chronic adult,,129696.0
Maldives,Influenza chronic children and adults,,108080.0
Maldives,Influenza chronic pediatric,,129696.0
Maldives,Influenza health care workers,,129696.0
Maldives,Influenza older persons,,129696.0
Maldives,Influenza other,,64848.0
Maldives,Influenza pregnant women,,129696.0
Maldives,Influenza residents living in long term care facilities,,129696.0
Maldives,Influenza travellers (incl. Hajj pilgrimage),,108080.0
Maldives,Japanese encephalitis,,778176.0
Maldives,"Malaria vaccine, 1st dose",,43232.0
Maldives,"Malaria vaccine, 3rd dose",,43232.0
Maldives,"Malaria vaccine, 4th dose",,43232.0
Maldives,Meningococcal A conjugate vaccine,,259392.0
Maldives,Meningococcal ACYW conjugate vaccine,,43232.0
Maldives,"Meningococcal ACYW conjugate vaccine, last dose",,43232.0
Maldives,Meningococcal B vaccine,,43232.0
Maldives,"Meningococcal B vaccine, last dose",,43232.0
Maldives,"Pertussis-containing vaccine, pregnant women",,129696.0
Maldives,"Pneumococcal conjugate vaccine, 1st dose",,691712.0
Maldives,"Pneumococcal conjugate vaccine, 2nd dose",,518784.0
Maldives,"Pneumococcal conjugate vaccine, final dose",,1037568.0
Maldives,"Rotavirus, 1st dose",,691712.0
Maldives,"Rotavirus, last dose",,1080800.0
Maldives,Typhoid,,129696.0
Maldives,Typhoid conjugate vaccine,,129696.0
Mali,"HPV Vaccination coverage by age 15, first dose, females",,7021700.0
Mali,"HPV Vaccination coverage by age 15, first dose, males",,7021700.0
Mali,"HPV Vaccination coverage by age 15, last dose, females",,7021700.0
Mali,"HPV Vaccination coverage by age 15, last dose, males",,7021700.0
Mali,"HPV Vaccination program coverage, first dose, females",,7021700.0
Mali,"HPV Vaccination program coverage, first dose, males",,7021700.0
Mali,"HPV Vaccination program coverage, last dose, females",,7021700.0
Mali,"HPV Vaccination program coverage, last dose, males",,7021700.0
Mali,Influenza all persons above >6 months (universal recommendation),,3009300.0
Mali,Influenza child age group 1,,3009300.0
Mali,Influenza child age group 2,,3009300.0
Mali,Influenza chronic adult,,3009300.0
Mali,Influenza chronic children and adults,,2507750.0
Mali,Influenza chronic pediatric,,3009300.0
Mali,Influenza health care workers,,3009300.0
Mali,Influenza older persons,,3009300.0
Mali,Influenza other,,1504650.0
Mali,Influenza pregnant women,,3009300.0
Mali,Influenza residents living in long term care facilities,,3009300.0
Mali,Influenza travellers (incl. Hajj pilgrimage),,2507750.0
Mali,"Malaria vaccine, 1st dose",,1003100.0
Mali,"Malaria vaccine, 3rd dose",,1003100.0
Mali,"Malaria vaccine, 4th dose",,1003100.0
Mali,Meningococcal B vaccine,,1003100.0
Mali,"Meningococcal B vaccine, last dose",,1003100.0
Mali,Typhoid conjugate vaccine,,3009300.0
Malta,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,78168.0
Malta,"Fractional inactivated polio-containing vaccine, 1st dose",,78168.0
Malta,"Fractional inactivated polio-containing vaccine, 2nd dose",,78168.0
Malta,"HPV Vaccination coverage by age 15, first dose, males",,91196.0
Malta,"HPV Vaccination coverage by age 15, last dose, males",,91196.0
Malta,Influenza all persons above >6 months (universal recommendation),,39084.0
Malta,Influenza chronic adult,,39084.0
Malta,Influenza chronic pediatric,,39084.0
Malta,Influenza other,,19542.0
Malta,Influenza pregnant women,,39084.0
Malta,Influenza travellers (incl. Hajj pilgrimage),,32570.0
Malta,Japanese encephalitis,,234504.0
Malta,"Pertussis-containing vaccine, pregnant women",,39084.0
Malta,Protection at birth (PAB) against neonatal tetanus,,123766.0
Malta,"Rotavirus, 1st dose",,208448.0
Malta,"Rotavirus, last dose",,325700.0
Malta,"Tetanus-containing vaccine, 6th dose (3rd booster)",,78168.0
Malta,Typhoid,,39084.0
Malta,Typhoid conjugate vaccine,,39084.0
Malta,"Vitamin A, 1st dose",,442952.0
Malta,Yellow fever vaccine,,410382.0
Marshall Islands,"HPV Vaccination coverage by age 15, first dose, males",,23674.0
Marshall Islands,"HPV Vaccination coverage by age 15, last dose, males",,23674.0
Marshall Islands,"HPV Vaccination program coverage, first dose, males",,23674.0
Marshall Islands,"HPV Vaccination program coverage, last dose, males",,23674.0
Marshall Islands,Influenza all persons above >6 months (universal recommendation),,10146.0
Marshall Islands,Influenza child age group 1,,10146.0
Marshall Islands,Influenza child age group 2,,10146.0
Marshall Islands,Influenza chronic adult,,10146.0
Marshall Islands,Influenza chronic children and adults,,8455.0
Marshall Islands,Influenza chronic pediatric,,10146.0
Marshall Islands,Influenza health care workers,,10146.0
Marshall Islands,Influenza older persons,,10146.0
Marshall Islands,Influenza other,,5073.0
Marshall Islands,Influenza pregnant women,,10146.0
Marshall Islands,Influenza residents living in long term care facilities,,10146.0
Marshall Islands,Influenza travellers (incl. Hajj pilgrimage),,8455.0
Marshall Islands,"Japanese encephalitis vaccine, 1st dose",,10146.0
Marshall Islands,Meningococcal ACYW conjugate vaccine,,3382.0
Marshall Islands,"Meningococcal ACYW conjugate vaccine, last dose",,3382.0
Marshall Islands,Meningococcal B vaccine,,3382.0
Marshall Islands,"Meningococcal B vaccine, last dose",,3382.0
Marshall Islands,"Pertussis-containing vaccine, pregnant women",,10146.0
Marshall Islands,Typhoid,,10146.0
Marshall Islands,Typhoid conjugate vaccine,,10146.0
Mauritania,"Diphtheria-containing vaccine, 4th dose (1st booster)",,2080296.0
Mauritania,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,2080296.0
Mauritania,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,2080296.0
Mauritania,"Fractional inactivated polio-containing vaccine, 1st dose",,2080296.0
Mauritania,"Fractional inactivated polio-containing vaccine, 2nd dose",,2080296.0
Mauritania,"HPV Vaccination coverage by age 15, first dose, males",,2427012.0
Mauritania,"HPV Vaccination coverage by age 15, last dose, males",,2427012.0
Mauritania,"HPV Vaccination program coverage, first dose, males",,2427012.0
Mauritania,"HPV Vaccination program coverage, last dose, males",,2427012.0
Mauritania,"Inactivated polio-containing vaccine, 2nd dose",,1560222.0
Mauritania,Influenza all persons above >6 months (universal recommendation),,1040148.0
Mauritania,Influenza child age group 1,,1040148.0
Mauritania,Influenza child age group 2,,1040148.0
Mauritania,Influenza chronic adult,,1040148.0
Mauritania,Influenza chronic children and adults,,866790.0
Mauritania,Influenza chronic pediatric,,1040148.0
Mauritania,Influenza health care workers,,1040148.0
Mauritania,Influenza older persons,,1040148.0
Mauritania,Influenza other,,520074.0
Mauritania,Influenza pregnant women,,1040148.0
Mauritania,Influenza residents living in long term care facilities,,1040148.0
Mauritania,Influenza travellers (incl. Hajj pilgrimage),,866790.0
Mauritania,Japanese encephalitis,,6240888.0
Mauritania,"Malaria vaccine, 1st dose",,346716.0
Mauritania,"Malaria vaccine, 3rd dose",,346716.0
Mauritania,"Malaria vaccine, 4th dose",,346716.0
Mauritania,Meningococcal A conjugate vaccine,,2427012.0
Mauritania,"Meningococcal A conjugate vaccine, last dose",,1733580.0
Mauritania,Meningococcal B vaccine,,346716.0
Mauritania,"Meningococcal B vaccine, last dose",,346716.0
Mauritania,"Pertussis-containing vaccine, 4th dose (1st booster)",,2080296.0
Mauritania,"Pertussis-containing vaccine, pregnant women",,1040148.0
Mauritania,"Tetanus-containing vaccine, 4th dose (1st booster)",,2080296.0
Mauritania,"Tetanus-containing vaccine, 5th dose (2nd booster)",,2080296.0
Mauritania,"Tetanus-containing vaccine, 6th dose (3rd booster)",,2080296.0
Mauritania,Typhoid,,1040148.0
Mauritania,Typhoid conjugate vaccine,,1040148.0
Mauritania,"Vitamin A, 1st dose",,11788344.0
Mauritius,"Fractional inactivated polio-containing vaccine, 2nd dose",,16488.0
Mauritius,"HPV Vaccination coverage by age 15, first dose, males",,19236.0
Mauritius,"HPV Vaccination coverage by age 15, last dose, males",,19236.0
Mauritius,"HPV Vaccination program coverage, first dose, males",,19236.0
Mauritius,"HPV Vaccination program coverage, last dose, males",,19236.0
Mauritius,"HepB, birth dose total (including those given within and after 24 hours of birth)",,21984.0
Mauritius,Influenza all persons above >6 months (universal recommendation),,8244.0
Mauritius,Influenza child age group 2,,8244.0
Mauritius,Influenza chronic adult,,8244.0
Mauritius,Influenza chronic children and adults,,6870.0
Mauritius,Influenza chronic pediatric,,8244.0
Mauritius,Influenza health care workers,,8244.0
Mauritius,Influenza other,,4122.0
Mauritius,Influenza pregnant women,,8244.0
Mauritius,Influenza residents living in long term care facilities,,8244.0
Mauritius,Japanese encephalitis,,49464.0
Mauritius,"Malaria vaccine, 1st dose",,2748.0
Mauritius,"Malaria vaccine, 3rd dose",,2748.0
Mauritius,"Malaria vaccine, 4th dose",,2748.0
Mauritius,Meningococcal A conjugate vaccine,,16488.0
Mauritius,Meningococcal ACYW conjugate vaccine,,2748.0
Mauritius,"Meningococcal ACYW conjugate vaccine, last dose",,2748.0
Mauritius,Meningococcal B vaccine,,2748.0
Mauritius,"Meningococcal B vaccine, last dose",,2748.0
Mauritius,Typhoid,,8244.0
Mauritius,Typhoid conjugate vaccine,,8244.0
Mauritius,"Vitamin A, 1st dose",,93432.0
Mauritius,Yellow fever vaccine,,92058.0
Mexico,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,6040656.0
Mexico,"Fractional inactivated polio-containing vaccine, 1st dose",,6040656.0
Mexico,"Fractional inactivated polio-containing vaccine, 2nd dose",,6040656.0
Mexico,"HPV Male, final dose",,6040656.0
Mexico,"HPV Vaccination coverage by age 15, first dose, males",,7047432.0
Mexico,"HPV Vaccination coverage by age 15, last dose, males",,7047432.0
Mexico,"HPV Vaccination program coverage, first dose, males",,7047432.0
Mexico,"HPV Vaccination program coverage, last dose, males",,7047432.0
Mexico,Influenza all persons above >6 months (universal recommendation),,3020328.0
Mexico,Influenza residents living in long term care facilities,,3020328.0
Mexico,Influenza travellers (incl. Hajj pilgrimage),,2516940.0
Mexico,Japanese encephalitis,,12584700.0
Mexico,Meningococcal A conjugate vaccine,,6040656.0
Mexico,Meningococcal ACYW conjugate vaccine,,1006776.0
Mexico,"Meningococcal ACYW conjugate vaccine, last dose",,1006776.0
Mexico,Meningococcal B vaccine,,1006776.0
Mexico,"Meningococcal B vaccine, last dose",,1006776.0
Mexico,"Tetanus-containing vaccine, 6th dose (3rd booster)",,6040656.0
Mexico,Typhoid,,3020328.0
Mexico,Typhoid conjugate vaccine,,3020328.0
Mexico,Yellow fever vaccine,,34733772.0
Micronesia (Federated States of),"HPV Vaccination coverage by age 15, first dose, males",,30324.0
Micronesia (Federated States of),"HPV Vaccination coverage by age 15, last dose, males",,30324.0
Micronesia (Federated States of),"HPV Vaccination program coverage, first dose, males",,30324.0
Micronesia (Federated States of),"HPV Vaccination program coverage, last dose, males",,30324.0
Micronesia (Federated States of),Influenza all persons above >6 months (universal recommendation),,12996.0
Micronesia (Federated States of),Influenza child age group 1,,12996.0
Micronesia (Federated States of),Influenza child age group 2,,12996.0
Micronesia (Federated States of),Influenza chronic adult,,12996.0
Micronesia (Federated States of),Influenza chronic children and adults,,10830.0
Micronesia (Federated States of),Influenza chronic pediatric,,12996.0
Micronesia (Federated States of),Influenza health care workers,,12996.0
Micronesia (Federated States of),Influenza older persons,,12996.0
Micronesia (Federated States of),Influenza other,,6498.0
Micronesia (Federated States of),Influenza pregnant women,,12996.0
Micronesia (Federated States of),Influenza residents living in long term care facilities,,12996.0
Micronesia (Federated States of),Influenza travellers (incl. Hajj pilgrimage),,10830.0
Micronesia (Federated States of),Meningococcal ACYW conjugate vaccine,,4332.0
Micronesia (Federated States of),"Meningococcal ACYW conjugate vaccine, last dose",,4332.0
Micronesia (Federated States of),Meningococcal B vaccine,,4332.0
Micronesia (Federated States of),"Meningococcal B vaccine, last dose",,4332.0
Micronesia (Federated States of),"Pertussis-containing vaccine, pregnant women",,12996.0
Micronesia (Federated States of),Typhoid conjugate vaccine,,12996.0
Monaco,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,2376.0
Monaco,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,2376.0
Monaco,"Fractional inactivated polio-containing vaccine, 1st dose",,2376.0
Monaco,"Fractional inactivated polio-containing vaccine, 2nd dose",,2376.0
Monaco,"HPV Female, final dose",,2376.0
Monaco,"HPV Male, final dose",,2376.0
Monaco,"HPV Vaccination coverage by age 15, first dose, females",,2772.0
Monaco,"HPV Vaccination coverage by age 15, first dose, males",,2772.0
Monaco,"HPV Vaccination coverage by age 15, last dose, females",,2772.0
Monaco,"HPV Vaccination coverage by age 15, last dose, males",,2772.0
Monaco,"HPV Vaccination program coverage, first dose, females",,2772.0
Monaco,"HPV Vaccination program coverage, first dose, males",,2772.0
Monaco,"HPV Vaccination program coverage, last dose, females",,2772.0
Monaco,"HPV Vaccination program coverage, last dose, males",,2772.0
Monaco,"HepB, birth dose total (including those given within and after 24 hours of birth)",,2772.0
Monaco,Influenza all persons above >6 months (universal recommendation),,1188.0
Monaco,Influenza child age group 1,,1188.0
Monaco,Influenza child age group 2,,1188.0
Monaco,Influenza chronic adult,,1188.0
Monaco,Influenza chronic children and adults,,990.0
Monaco,Influenza chronic pediatric,,1188.0
Monaco,Influenza health care workers,,1188.0
Monaco,Influenza older persons,,1188.0
Monaco,Influenza other,,594.0
Monaco,Influenza pregnant women,,1188.0
Monaco,Influenza residents living in long term care facilities,,1188.0
Monaco,Influenza travellers (incl. Hajj pilgrimage),,990.0
Monaco,Japanese encephalitis,,3168.0
Monaco,Meningococcal A conjugate vaccine,,1980.0
Monaco,Meningococcal ACYW conjugate vaccine,,396.0
Monaco,"Meningococcal ACYW conjugate vaccine, last dose",,396.0
Monaco,Meningococcal B vaccine,,396.0
Monaco,"Meningococcal B vaccine, last dose",,396.0
Monaco,"Pertussis-containing vaccine, 4th dose (1st booster)",,2376.0
Monaco,"Pertussis-containing vaccine, pregnant women",,1188.0
Monaco,"Pneumococcal conjugate vaccine, 1st dose",,2772.0
Monaco,"Pneumococcal conjugate vaccine, 2nd dose",,2772.0
Monaco,"Pneumococcal conjugate vaccine, final dose",,5940.0
Monaco,Protection at birth (PAB) against neonatal tetanus,,1584.0
Monaco,"Rotavirus, 1st dose",,2772.0
Monaco,"Rotavirus, last dose",,6336.0
Monaco,"Tetanus-containing vaccine, 5th dose (2nd booster)",,2376.0
Monaco,"Tetanus-containing vaccine, 6th dose (3rd booster)",,2376.0
Monaco,Typhoid,,1188.0
Monaco,Typhoid conjugate vaccine,,1188.0
Monaco,"Vitamin A, 1st dose",,8316.0
Monaco,Yellow fever vaccine,,6336.0
Mongolia,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,1892100.0
Mongolia,"Fractional inactivated polio-containing vaccine, 1st dose",,1892100.0
Mongolia,"Fractional inactivated polio-containing vaccine, 2nd dose",,1892100.0
Mongolia,"HPV Female, final dose",,1892100.0
Mongolia,"HPV Male, final dose",,1892100.0
Mongolia,"HPV Vaccination coverage by age 15, first dose, females",,2207450.0
Mongolia,"HPV Vaccination coverage by age 15, first dose, males",,2207450.0
Mongolia,"HPV Vaccination coverage by age 15, last dose, females",,2207450.0
Mongolia,"HPV Vaccination coverage by age 15, last dose, males",,2207450.0
Mongolia,"HPV Vaccination program coverage, first dose, females",,2207450.0
Mongolia,"HPV Vaccination program coverage, first dose, males",,2207450.0
Mongolia,"HPV Vaccination program coverage, last dose, females",,2207450.0
Mongolia,"HPV Vaccination program coverage, last dose, males",,2207450.0
Mongolia,"Inactivated polio-containing vaccine, 2nd dose",,1419075.0
Mongolia,Influenza chronic pediatric,,946050.0
Mongolia,Influenza residents living in long term care facilities,,946050.0
Mongolia,Influenza travellers (incl. Hajj pilgrimage),,788375.0
Mongolia,Japanese encephalitis,,5045600.0
Mongolia,"Japanese encephalitis vaccine, 1st dose",,946050.0
Mongolia,"Japanese encephalitis vaccine, last dose",,946050.0
Mongolia,Meningococcal A conjugate vaccine,,1892100.0
Mongolia,Meningococcal ACYW conjugate vaccine,,315350.0
Mongolia,"Meningococcal ACYW conjugate vaccine, last dose",,315350.0
Mongolia,Meningococcal B vaccine,,315350.0
Mongolia,"Meningococcal B vaccine, last dose",,315350.0
Mongolia,"Pertussis-containing vaccine, pregnant women",,946050.0
Mongolia,Protection at birth (PAB) against neonatal tetanus,,2995825.0
Mongolia,"Rotavirus, 1st dose",,5045600.0
Mongolia,"Rotavirus, last dose",,7883750.0
Mongolia,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",,10879575.0
Mongolia,"Tetanus-containing vaccine, 6th dose (3rd booster)",,1892100.0
Mongolia,Typhoid,,946050.0
Mongolia,Typhoid conjugate vaccine,,946050.0
Mongolia,Yellow fever vaccine,,10879575.0
Montenegro,"Fractional inactivated polio-containing vaccine, 1st dose",,10520.0
Montenegro,"Fractional inactivated polio-containing vaccine, 2nd dose",,10520.0
Montenegro,"HPV Male, final dose",,10520.0
Montenegro,"HPV Vaccination coverage by age 15, first dose, males",,14728.0
Montenegro,"HPV Vaccination coverage by age 15, last dose, males",,14728.0
Montenegro,"HPV Vaccination program coverage, first dose, males",,14728.0
Montenegro,"HPV Vaccination program coverage, last dose, males",,14728.0
Montenegro,"HepB, birth dose (given within 24 hours of birth)",,61016.0
Montenegro,"HepB, birth dose total (including those given within and after 24 hours of birth)",,14728.0
Montenegro,Influenza all persons above >6 months (universal recommendation),,5260.0
Montenegro,Influenza child age group 1,,5260.0
Montenegro,Influenza child age group 2,,5260.0
Montenegro,Influenza chronic adult,,5260.0
Montenegro,Influenza chronic children and adults,,4208.0
Montenegro,Influenza chronic pediatric,,5260.0
Montenegro,Influenza other,,3156.0
Montenegro,Influenza travellers (incl. Hajj pilgrimage),,4208.0
Montenegro,Meningococcal ACYW conjugate vaccine,,2104.0
Montenegro,"Meningococcal ACYW conjugate vaccine, last dose",,2104.0
Montenegro,Meningococcal B vaccine,,2104.0
Montenegro,"Meningococcal B vaccine, last dose",,2104.0
Montenegro,"Pertussis-containing vaccine, pregnant women",,6312.0
Montenegro,Typhoid,,4208.0
Montenegro,Typhoid conjugate vaccine,,6312.0
Montserrat,"Fractional inactivated polio-containing vaccine, 1st dose",,100.0
Montserrat,"Fractional inactivated polio-containing vaccine, 2nd dose",,100.0
Montserrat,"HPV Female, final dose",,100.0
Montserrat,"HPV Male, final dose",,100.0
Montserrat,Influenza all persons above >6 months (universal recommendation),,50.0
Montserrat,Influenza child age group 1,,50.0
Montserrat,Influenza child age group 2,,50.0
Montserrat,Influenza chronic adult,,50.0
Montserrat,Influenza chronic children and adults,,40.0
Montserrat,Influenza chronic pediatric,,50.0
Montserrat,Influenza older persons,,50.0
Montserrat,Influenza other,,50.0
Montserrat,Influenza pregnant women,,50.0
Montserrat,Influenza residents living in long term care facilities,,50.0
Montserrat,Influenza travellers (incl. Hajj pilgrimage),,40.0
Montserrat,Japanese encephalitis,,40.0
Montserrat,Meningococcal A conjugate vaccine,,80.0
Montserrat,Meningococcal ACYW conjugate vaccine,,20.0
Montserrat,"Meningococcal ACYW conjugate vaccine, last dose",,20.0
Montserrat,Meningococcal B vaccine,,20.0
Montserrat,"Meningococcal B vaccine, last dose",,20.0
Montserrat,"Pertussis-containing vaccine, pregnant women",,60.0
Montserrat,"Rotavirus, 1st dose",,120.0
Montserrat,"Rotavirus, last dose",,120.0
Montserrat,Typhoid,,40.0
Montserrat,Typhoid conjugate vaccine,,60.0
Montserrat,"Vitamin A, 1st dose",,340.0
Montserrat,Yellow fever vaccine,,350.0
Morocco,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,2151528.0
Morocco,"Fractional inactivated polio-containing vaccine, 1st dose",,2151528.0
Morocco,"Fractional inactivated polio-containing vaccine, 2nd dose",,2151528.0
Morocco,"HPV Female, final dose",,2151528.0
Morocco,"HPV Male, final dose",,2151528.0
Morocco,"HPV Vaccination coverage by age 15, first dose, females",,7530348.0
Morocco,"HPV Vaccination coverage by age 15, first dose, males",,7530348.0
Morocco,"HPV Vaccination coverage by age 15, last dose, females",,7530348.0
Morocco,"HPV Vaccination coverage by age 15, last dose, males",,7530348.0
Morocco,"HPV Vaccination program coverage, first dose, females",,7530348.0
Morocco,"HPV Vaccination program coverage, first dose, males",,7530348.0
Morocco,"HPV Vaccination program coverage, last dose, females",,7530348.0
Morocco,"HPV Vaccination program coverage, last dose, males",,7530348.0
Morocco,"Inactivated polio-containing vaccine, 2nd dose",,1613646.0
Morocco,Influenza all persons above >6 months (universal recommendation),,1075764.0
Morocco,Influenza child age group 1,,1075764.0
Morocco,Influenza child age group 2,,1075764.0
Morocco,Influenza chronic children and adults,,1075764.0
Morocco,Influenza chronic pediatric,,1075764.0
Morocco,Influenza older persons,,1075764.0
Morocco,Influenza pregnant women,,1075764.0
Morocco,Influenza residents living in long term care facilities,,1075764.0
Morocco,Japanese encephalitis,,15060696.0
Morocco,Meningococcal A conjugate vaccine,,4303056.0
Morocco,"Tetanus-containing vaccine, 6th dose (3rd booster)",,2151528.0
Morocco,Typhoid,,2151528.0
Morocco,Yellow fever vaccine,,32272920.0
Mozambique,"Diphtheria-containing vaccine, 4th dose (1st booster)",,4213896.0
Mozambique,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,4213896.0
Mozambique,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,4213896.0
Mozambique,"Fractional inactivated polio-containing vaccine, 2nd dose",,4213896.0
Mozambique,"HPV Male, final dose",,4213896.0
Mozambique,"HPV Vaccination coverage by age 15, first dose, females",,4916212.0
Mozambique,"HPV Vaccination coverage by age 15, first dose, males",,4916212.0
Mozambique,"HPV Vaccination coverage by age 15, last dose, females",,4916212.0
Mozambique,"HPV Vaccination coverage by age 15, last dose, males",,4916212.0
Mozambique,"HPV Vaccination program coverage, first dose, males",,4916212.0
Mozambique,"HPV Vaccination program coverage, last dose, males",,4916212.0
Mozambique,"HepB, birth dose (given within 24 hours of birth)",,25283376.0
Mozambique,"HepB, birth dose total (including those given within and after 24 hours of birth)",,5618528.0
Mozambique,Influenza all persons above >6 months (universal recommendation),,2106948.0
Mozambique,Influenza child age group 1,,2106948.0
Mozambique,Influenza child age group 2,,2106948.0
Mozambique,Influenza chronic adult,,2106948.0
Mozambique,Influenza chronic children and adults,,1755790.0
Mozambique,Influenza chronic pediatric,,2106948.0
Mozambique,Influenza health care workers,,2106948.0
Mozambique,Influenza older persons,,2106948.0
Mozambique,Influenza other,,1053474.0
Mozambique,Influenza pregnant women,,2106948.0
Mozambique,Influenza residents living in long term care facilities,,2106948.0
Mozambique,Influenza travellers (incl. Hajj pilgrimage),,1755790.0
Mozambique,Japanese encephalitis,,12641688.0
Mozambique,"Malaria vaccine, 1st dose",,702316.0
Mozambique,"Malaria vaccine, 3rd dose",,702316.0
Mozambique,"Malaria vaccine, 4th dose",,702316.0
Mozambique,Meningococcal A conjugate vaccine,,4213896.0
Mozambique,Meningococcal ACYW conjugate vaccine,,702316.0
Mozambique,"Meningococcal ACYW conjugate vaccine, last dose",,702316.0
Mozambique,Meningococcal B vaccine,,702316.0
Mozambique,"Meningococcal B vaccine, last dose",,702316.0
Mozambique,"Pertussis-containing vaccine, 4th dose (1st booster)",,4213896.0
Mozambique,"Pertussis-containing vaccine, pregnant women",,2106948.0
Mozambique,"Tetanus-containing vaccine, 4th dose (1st booster)",,4213896.0
Mozambique,"Tetanus-containing vaccine, 5th dose (2nd booster)",,4213896.0
Mozambique,"Tetanus-containing vaccine, 6th dose (3rd booster)",,4213896.0
Mozambique,Typhoid,,2106948.0
Mozambique,Typhoid conjugate vaccine,,2106948.0
Mozambique,Yellow fever vaccine,,23878744.0
Myanmar,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,4937328.0
Myanmar,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,4937328.0
Myanmar,"Fractional inactivated polio-containing vaccine, 1st dose",,4937328.0
Myanmar,"Fractional inactivated polio-containing vaccine, 2nd dose",,4937328.0
Myanmar,"HPV Male, final dose",,4937328.0
Myanmar,"HPV Vaccination coverage by age 15, first dose, females",,5760216.0
Myanmar,"HPV Vaccination coverage by age 15, first dose, males",,5760216.0
Myanmar,"HPV Vaccination coverage by age 15, last dose, females",,5760216.0
Myanmar,"HPV Vaccination coverage by age 15, last dose, males",,5760216.0
Myanmar,"HPV Vaccination program coverage, first dose, males",,5760216.0
Myanmar,"HPV Vaccination program coverage, last dose, males",,5760216.0
Myanmar,"Inactivated polio-containing vaccine, 2nd dose",,3702996.0
Myanmar,Influenza all persons above >6 months (universal recommendation),,2468664.0
Myanmar,Influenza child age group 1,,2468664.0
Myanmar,Influenza child age group 2,,2468664.0
Myanmar,Influenza chronic adult,,2468664.0
Myanmar,Influenza chronic children and adults,,2057220.0
Myanmar,Influenza chronic pediatric,,2468664.0
Myanmar,Influenza health care workers,,2468664.0
Myanmar,Influenza older persons,,2468664.0
Myanmar,Influenza other,,1234332.0
Myanmar,Influenza pregnant women,,2468664.0
Myanmar,Influenza residents living in long term care facilities,,2468664.0
Myanmar,Influenza travellers (incl. Hajj pilgrimage),,2057220.0
Myanmar,"Malaria vaccine, 1st dose",,822888.0
Myanmar,"Malaria vaccine, 3rd dose",,822888.0
Myanmar,"Malaria vaccine, 4th dose",,822888.0
Myanmar,Meningococcal A conjugate vaccine,,4937328.0
Myanmar,Meningococcal ACYW conjugate vaccine,,822888.0
Myanmar,"Meningococcal ACYW conjugate vaccine, last dose",,822888.0
Myanmar,Meningococcal B vaccine,,822888.0
Myanmar,"Meningococcal B vaccine, last dose",,822888.0
Myanmar,"Pertussis-containing vaccine, pregnant women",,2468664.0
Myanmar,"Tetanus-containing vaccine, 5th dose (2nd booster)",,4937328.0
Myanmar,"Tetanus-containing vaccine, 6th dose (3rd booster)",,4937328.0
Myanmar,Typhoid,,2468664.0
Myanmar,Typhoid conjugate vaccine,,2468664.0
Namibia,"HPV Vaccination coverage by age 15, first dose, females",,1189678.0
Namibia,"HPV Vaccination coverage by age 15, first dose, males",,1189678.0
Namibia,"HPV Vaccination coverage by age 15, last dose, females",,1189678.0
Namibia,"HPV Vaccination coverage by age 15, last dose, males",,1189678.0
Namibia,"HPV Vaccination program coverage, first dose, females",,1189678.0
Namibia,"HPV Vaccination program coverage, first dose, males",,1189678.0
Namibia,"HPV Vaccination program coverage, last dose, females",,1189678.0
Namibia,"HPV Vaccination program coverage, last dose, males",,1189678.0
Namibia,"Inactivated polio-containing vaccine, 2nd dose",,764793.0
Namibia,Influenza all persons above >6 months (universal recommendation),,509862.0
Namibia,Influenza child age group 1,,509862.0
Namibia,Influenza child age group 2,,509862.0
Namibia,Influenza chronic adult,,509862.0
Namibia,Influenza chronic children and adults,,424885.0
Namibia,Influenza chronic pediatric,,509862.0
Namibia,Influenza health care workers,,509862.0
Namibia,Influenza older persons,,509862.0
Namibia,Influenza other,,254931.0
Namibia,Influenza pregnant women,,509862.0
Namibia,Influenza residents living in long term care facilities,,509862.0
Namibia,Influenza travellers (incl. Hajj pilgrimage),,424885.0
Namibia,"Malaria vaccine, 1st dose",,169954.0
Namibia,"Malaria vaccine, 3rd dose",,169954.0
Namibia,"Malaria vaccine, 4th dose",,169954.0
Namibia,Meningococcal ACYW conjugate vaccine,,169954.0
Namibia,"Meningococcal ACYW conjugate vaccine, last dose",,169954.0
Namibia,Meningococcal B vaccine,,169954.0
Namibia,"Meningococcal B vaccine, last dose",,169954.0
Namibia,"Pertussis-containing vaccine, pregnant women",,509862.0
